Title2
Total Miscellaneous Overnight Stays for Mar 2025

Field1,Field2,Field3,Field4,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Field13,Field14,Field15,Field16,Field17,Field18,Field19,Field20
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,,,,,,,, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Amistad NRA,130,145,15,130,205,75, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Arches NP,989,825,-164,989,904,-85, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Assateague Island NS,287,309,22,294,309,15, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Bandelier NM,182,172,-10,226,192,-34, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Big Bend NP,"3,908","3,830",-78,"6,845","6,948",103, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Big Cypress NPRES,29,6,-23,109,25,-84, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Bighorn Canyon NRA,14,27,13,25,30,5, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Biscayne NP,161,277,116,496,704,208, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Buck Island Reef NM,360,360,0,"1,080","1,080",0, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Buffalo NR,"2,534","2,713",179,"2,534","3,153",619, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Canyonlands NP,245,179,-66,245,179,-66, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Cape Cod NS,513,571,58,"1,287","1,217",-70, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Cape Hatteras NS,68,18,-50,120,26,-94, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Cape Lookout NS,"1,373","1,259",-114,"1,373","1,259",-114, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Catoctin Mountain Park,557,201,-356,661,313,-348, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Chaco Culture NHP,11,52,41,11,52,41, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Channel Islands NP,"1,588","1,589",1,"2,988","2,989",1, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Chesapeake & Ohio Canal NHP,"1,143","1,151",8,"1,850","1,529",-321, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Chickamauga & Chattanooga NMP,145,86,-59,315,278,-37, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Chickasaw NRA,"1,279",172,"-1,107","1,279",192,"-1,087", Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Chiricahua NM,316,333,17,487,568,81, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Congaree NP,906,679,-227,"1,382","1,511",129, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Cowpens NB,0,1,1,71,3,-68, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Cumberland Gap NHP,12,62,50,12,62,50, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Cuyahoga Valley NP,119,115,-4,669,170,-499, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Death Valley NP,127,122,-5,261,236,-25, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Delaware Water Gap NRA,812,556,-256,"1,948","1,627",-321, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Dry Tortugas NP,699,873,174,"1,835","1,941",106, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Everglades NP,338,44,-294,954,142,-812, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Fort Necessity NB,31,0,-31,91,122,31, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Gateway NRA,31,17,-14,108,42,-66, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Glacier Bay NP & PRES,70,70,0,267,267,0, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Glen Canyon NRA,"3,710","2,100","-1,610","3,822","2,323","-1,499", Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Golden Gate NRA,684,873,189,684,873,189, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Grand Canyon NP,"1,078",798,-280,"1,329","1,068",-261, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Great Smoky Mountains NP,943,0,-943,943,0,-943, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Greenbelt Park,809,160,-649,809,166,-643, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Guadalupe Mountains NP,745,858,113,998,"1,362",364, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Guilford Courthouse NMP,120,0,-120,120,0,-120, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Gulf Islands NS,607,831,224,"1,243","1,484",241, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Haleakala NP,524,83,-441,"1,375","1,136",-239, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Hawaii Volcanoes NP,"6,250","6,647",397,"17,419","19,044","1,625", Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Joshua Tree NP,"8,584","10,217","1,633","21,935","24,737","2,802", Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Kenai Fjords NP,34,41,7,93,89,-4, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Lake Mead NRA,"3,140","3,492",352,"8,482","8,586",104, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Lake Meredith NRA,417,496,79,747,852,105, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Lava Beds NM,0,9,9,0,9,9, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Mammoth Cave NP,"1,276",589,-687,"1,276",589,-687, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Mojave NPRES,379,258,-121,504,340,-164, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,New River Gorge NP & PRES,30,72,42,30,72,42, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Organ Pipe Cactus NM,22,0,-22,57,399,342, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Ozark NSR,82,71,-11,120,118,-2, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Padre Island NS,38,38,0,104,86,-18, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Prince William Forest Park,"1,350","1,959",609,"2,215","3,715","1,500", Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Redwood NP,50,0,-50,50,0,-50, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,San Francisco Maritime NHP,23,14,-9,59,43,-16, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Shenandoah NP,45,12,-33,45,12,-33, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Virgin Islands NP,"4,691",0,"-4,691","9,261",0,"-9,261", Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Wrangell-St. Elias NP & PRES,29,29,0,33,31,-2, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Yosemite NP,540,450,-90,930,"1,050",120, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"
MAR 2024,MAR 2025,YTD 2024,YTD 2025,,Zion NP,"3,072","2,997",-75,"3,590","3,679",89, Total,"58,249","49,908","-8,341","109,215","100,138","-9,077"

Field21,Field22,Field23,Field24,Field25,Field26,Field27,Field28,Field29,Field30,Field31,Field32
Total for MAR 2024,"58,249",Total for YTD 2024,"109,215",Total for MAR 2025,"49,908",Total for YTD 2025,"100,138","-8,341","-9,077",-14.32%,-8.31%

